EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
1059,0.5952380952380952,No,Travel_Frequently,Sales,0.25,3,Medical,Male,1,Research Director,Married,0.16636168095283957,0.125,0.8571428571428571,0,0.25,0.5,0.3888888888888889,1.0,0.5,1.0,4.0,3.0,3,4
1060,0.21428571428571427,No,Travel_Frequently,Sales,0.25,4,Life Sciences,Male,5,Research Scientist,Single,0.07049985553308293,0.0,0.14285714285714285,0,0.21428571428571427,0.5,0.2777777777777778,0.0,0.14285714285714285,4.0,4.0,2.0,3,3
1061,0.2619047619047619,No,Travel_Frequently,Research & Development,0.17857142857142858,2,Medical,Male,1,Human Resources,Married,0.19942855308356608,0.125,0.0,0,0.39285714285714285,0.25,0.6111111111111112,0.42857142857142855,0.7142857142857143,4.0,4.0,4.0,3,3
1062,0.3333333333333333,No,Travel_Frequently,Sales,0.2857142857142857,4,Life Sciences,Male,4,Sales Executive,Single,0.21304054704805933,1.0,0.14285714285714285,0,0.14285714285714285,1.0,0.0,0.0,0.0,4.0,4.0,4.0,3,3
1063,0.5714285714285714,No,Non-Travel,Research & Development,0.35714285714285715,3,Medical,Male,1,Manager,Married,1.0,0.375,0.5,0,0.35714285714285715,0.5,0.3333333333333333,0.42857142857142855,0.21428571428571427,3.0,3.0,2.0,3,3
1064,0.6904761904761905,No,Travel_Rarely,Sales,0.03571428571428571,2,Life Sciences,Female,5,Manager,Single,0.1404218433978619,0.5,0.21428571428571427,1,0.25,0.75,0.1111111111111111,0.2857142857142857,0.0,2.0,3.0,3.0,2,3
1065,0.6666666666666666,No,Travel_Rarely,Human Resources,0.0,3,Life Sciences,Female,1,Laboratory Technician,Divorced,1.0,0.375,0.7142857142857143,0,0.42857142857142855,0.5,0.5,0.5714285714285714,0.5,4.0,4.0,2.0,3,4
1066,0.23809523809523808,No,Non-Travel,Research & Development,0.21428571428571427,3,Life Sciences,Male,1,Sales Executive,Divorced,0.5108992262993997,0.125,0.35714285714285715,1,0.10714285714285714,0.75,0.16666666666666666,0.2857142857142857,0.14285714285714285,3.0,4.0,3.0,2,3
1067,0.2619047619047619,No,Travel_Rarely,Research & Development,0.5357142857142857,3,Medical,Female,1,Manufacturing Director,Divorced,0.07711322995922823,1.0,0.0,1,0.39285714285714285,1.0,0.3888888888888889,0.14285714285714285,0.42857142857142855,4.0,3.0,3.0,3,3
1068,0.5714285714285714,No,Travel_Rarely,Sales,0.03571428571428571,4,Medical,Female,2,Research Director,Single,0.22665254101255258,0.5,0.42857142857142855,1,0.2857142857142857,1.0,0.0,0.0,0.0,4.0,3.0,3.0,3,3
1069,0.3333333333333333,Yes,Travel_Rarely,Research & Development,0.0,1,Medical,Male,2,Laboratory Technician,Single,0.11120742238916177,0.875,0.0,0,0.25,0.75,0.1111111111111111,0.2857142857142857,0.14285714285714285,3.0,2.0,2.0,3,3
1070,0.6666666666666666,No,Travel_Rarely,Research & Development,0.7857142857142857,1,Life Sciences,Male,2,Laboratory Technician,Divorced,0.15936306141449164,0.25,0.21428571428571427,0,0.8928571428571429,0.0,1.0,0.2857142857142857,0.5714285714285714,1.0,1.0,3.0,3,3
1071,0.21428571428571427,No,Travel_Rarely,Sales,0.03571428571428571,3,Life Sciences,Female,5,Research Scientist,Married,0.22678095604995344,0.125,0.21428571428571427,2,0.32142857142857145,1.0,0.5,0.7142857142857143,0.5714285714285714,2.0,3.0,3.0,4,3
1072,0.2619047619047619,No,Travel_Rarely,Research & Development,0.0,2,Medical,Male,3,Sales Executive,Married,0.10716234871103406,0.125,1.0,1,0.03571428571428571,0.75,0.05555555555555555,0.0,0.0,4.0,2.0,3.0,3,4
1073,0.5952380952380952,No,Travel_Rarely,Research & Development,0.0,3,Life Sciences,Male,1,Manufacturing Director,Married,0.40900189412180166,0.875,0.14285714285714285,2,0.75,0.75,0.8888888888888888,0.8571428571428571,1.0,1.0,3.0,3.0,2,3
1074,0.7142857142857143,No,Travel_Rarely,Research & Development,0.03571428571428571,3,Life Sciences,Female,2,Manager,Married,0.33792417092041477,0.5,0.21428571428571427,0,1.0,0.75,1.0,1.0,0.6428571428571429,4.0,2.0,3.0,2,3
1075,0.2619047619047619,Yes,Travel_Frequently,Research & Development,0.42857142857142855,2,Life Sciences,Female,1,Laboratory Technician,Single,0.2703778612475521,0.125,0.42857142857142855,0,0.03571428571428571,0.75,0.05555555555555555,0.14285714285714285,0.0,4.0,4.0,2.0,2,3
1076,0.6666666666666666,Yes,Travel_Rarely,Research & Development,0.10714285714285714,4,Medical,Female,2,Sales Representative,Married,0.11133583742656265,0.625,1.0,1,0.5,0.25,0.4444444444444444,0.0,0.5,3.0,2.0,3.0,4,4
1077,0.21428571428571427,No,Travel_Frequently,Research & Development,0.5357142857142857,4,Medical,Male,3,Healthcare Representative,Married,0.25612379209605446,0.0,0.6428571428571429,2,0.2857142857142857,0.75,0.3888888888888889,1.0,0.21428571428571427,4.0,1.0,2.0,3,4
1078,0.5,No,Travel_Rarely,Research & Development,0.03571428571428571,3,Technical Degree,Male,3,Healthcare Representative,Divorced,0.5934700953481653,1.0,0.14285714285714285,1,0.25,0.75,0.1111111111111111,0.2857142857142857,0.14285714285714285,,4.0,3.0,3,3
1079,0.8809523809523809,No,Travel_Rarely,Research & Development,0.03571428571428571,3,Life Sciences,Female,1,Human Resources,Married,0.11377572313717936,1.0,0.14285714285714285,1,0.6785714285714286,0.5,0.2777777777777778,0.0,0.2857142857142857,2.0,4.0,4.0,3,3
1080,0.23809523809523808,No,Travel_Rarely,Research & Development,1.0,2,Life Sciences,Male,2,Laboratory Technician,Married,0.37516453176666986,0.125,0.5,1,0.03571428571428571,0.5,0.05555555555555555,0.0,0.0,2.0,2.0,3.0,4,3
1081,0.2857142857142857,Yes,Travel_Rarely,Sales,0.39285714285714285,4,Life Sciences,Female,2,Sales Executive,Single,0.2530418311984333,0.125,0.07142857142857142,2,0.03571428571428571,0.75,0.05555555555555555,0.0,0.0,2.0,4.0,2.0,3,3
1082,0.09523809523809523,Yes,Travel_Rarely,Research & Development,0.5357142857142857,2,Life Sciences,Female,2,Laboratory Technician,Single,0.16501332306013033,0.125,0.5714285714285714,3,0.03571428571428571,0.75,0.05555555555555555,0.0,0.0,4.0,2.0,3.0,3,3
1083,0.42857142857142855,No,Travel_Rarely,Research & Development,0.35714285714285715,3,Life Sciences,Male,1,Sales Executive,Married,0.7821759928087579,0.125,0.21428571428571427,1,0.35714285714285715,0.5,0.5555555555555556,0.14285714285714285,0.5,2.0,3.0,3.0,2,3
1084,0.30952380952380953,No,Travel_Rarely,Research & Development,0.03571428571428571,4,Life Sciences,Female,5,Manager,Divorced,0.6014960351857203,0.125,0.21428571428571427,0,0.35714285714285715,0.5,0.5555555555555556,0.0,0.14285714285714285,2.0,3.0,3.0,3,3
1085,0.38095238095238093,No,Travel_Rarely,Sales,0.4642857142857143,2,Technical Degree,Female,1,Sales Executive,Married,0.07871841792673923,0.25,0.21428571428571427,1,0.32142857142857145,0.5,0.2777777777777778,0.14285714285714285,0.0,3.0,4.0,3.0,3,3
1086,0.2619047619047619,No,Travel_Rarely,Research & Development,0.14285714285714285,5,Life Sciences,Female,1,Sales Executive,Single,0.6095219750232752,0.375,0.07142857142857142,0,0.39285714285714285,1.0,0.16666666666666666,0.14285714285714285,0.14285714285714285,4.0,1.0,3.0,2,3
1087,0.4523809523809524,No,Travel_Rarely,Research & Development,0.21428571428571427,2,Medical,Male,1,Manufacturing Director,Married,0.0643359337378407,0.625,0.14285714285714285,0,0.5714285714285714,1.0,0.2777777777777778,0.0,0.2857142857142857,4.0,1.0,3.0,4,3
1088,0.40476190476190477,No,Travel_Rarely,Sales,0.03571428571428571,1,Technical Degree,Male,2,Laboratory Technician,Married,0.05457639089537385,0.0,1.0,1,0.14285714285714285,0.5,0.16666666666666666,0.0,0.14285714285714285,4.0,2.0,3.0,2,4
1089,0.6428571428571429,No,Travel_Rarely,Research & Development,0.07142857142857142,3,Medical,Female,2,Sales Executive,Married,0.17663488394490995,0.0,0.21428571428571427,1,0.35714285714285715,0.5,0.5,0.42857142857142855,0.5714285714285714,2.0,4.0,2.0,2,3
1090,0.42857142857142855,No,Travel_Frequently,Research & Development,0.14285714285714285,3,Medical,Female,4,Manufacturing Director,Single,1.0,0.125,0.42857142857142855,1,0.35714285714285715,1.0,0.5555555555555556,0.0,0.5714285714285714,2.0,4.0,2.0,1,3
1091,0.5238095238095238,No,Travel_Rarely,Research & Development,0.07142857142857142,3,Other,Male,1,Sales Executive,Divorced,0.3739445889113615,0.25,0.14285714285714285,0,0.7857142857142857,0.75,1.0,1.0,1.0,1.0,1.0,3.0,3,3
1092,0.19047619047619047,No,Travel_Rarely,Research & Development,0.8928571428571429,2,Life Sciences,Male,2,Human Resources,Married,0.3725962310186523,0.125,0.14285714285714285,0,0.03571428571428571,0.5,0.05555555555555555,0.14285714285714285,0.0,2.0,3.0,2.0,2,3
1093,0.21428571428571427,No,Travel_Rarely,Research & Development,0.10714285714285714,3,Technical Degree,Male,2,Manufacturing Director,Single,0.26723169283123055,0.0,0.6428571428571429,1,0.32142857142857145,0.25,0.4444444444444444,0.0,0.5,1.0,3.0,,2,4
1094,0.7142857142857143,No,Travel_Frequently,Research & Development,0.03571428571428571,3,Life Sciences,Male,2,Research Director,Divorced,1.0,0.375,0.21428571428571427,0,0.8571428571428571,0.5,1.0,0.5714285714285714,0.5,4.0,4.0,3.0,4,3
1095,0.6190476190476191,No,Travel_Rarely,Sales,0.0,2,Medical,Male,4,Manager,Married,1.0,0.25,0.07142857142857142,1,0.35714285714285715,0.0,0.1111111111111111,0.2857142857142857,0.14285714285714285,2.0,1.0,3.0,3,3
1096,0.38095238095238093,Yes,Non-Travel,Research & Development,0.9285714285714286,2,Life Sciences,Female,1,Sales Representative,Married,0.17226877267328003,0.125,0.07142857142857142,1,0.17857142857142858,1.0,0.2777777777777778,0.42857142857142855,0.0,4.0,1.0,3.0,3,3
1097,0.9047619047619048,Yes,Travel_Rarely,Human Resources,0.0,2,Medical,Female,5,Sales Executive,Single,0.09952165398568172,0.125,0.7142857142857143,0,0.17857142857142858,0.75,0.2222222222222222,0.14285714285714285,0.0,1.0,4.0,3.0,3,4
1098,0.42857142857142855,No,Travel_Rarely,Research & Development,0.42857142857142855,3,Technical Degree,Female,3,Healthcare Representative,Married,0.09682493820026325,0.25,0.21428571428571427,0,0.42857142857142855,0.75,0.2222222222222222,0.14285714285714285,0.21428571428571427,3.0,2.0,1.0,3,3
1099,0.5476190476190477,No,Travel_Rarely,Research & Development,0.14285714285714285,3,Life Sciences,Female,1,Sales Executive,Married,0.36046100998426917,0.625,0.5,0,0.5,0.75,0.2777777777777778,0.14285714285714285,0.2857142857142857,3.0,2.0,3.0,3,3
1100,0.5714285714285714,No,Travel_Rarely,Research & Development,0.21428571428571427,3,Technical Degree,Female,2,Sales Executive,Married,1.0,1.0,0.07142857142857142,1,0.6428571428571429,1.0,0.7222222222222222,0.7142857142857143,0.5,3.0,1.0,4.0,3,3
1101,0.30952380952380953,No,Travel_Rarely,Sales,0.2857142857142857,4,Life Sciences,Female,1,Sales Executive,Divorced,0.970496645157148,0.25,0.8571428571428571,1,0.2857142857142857,0.5,0.2777777777777778,0.14285714285714285,0.2857142857142857,3.0,4.0,3.0,2,4
1102,0.38095238095238093,No,Travel_Rarely,Research & Development,0.25,1,Life Sciences,Female,3,Laboratory Technician,Married,0.10119104947189315,0.375,0.07142857142857142,0,0.32142857142857145,1.0,0.2222222222222222,0.0,0.07142857142857142,4.0,4.0,2.0,3,3
1103,0.30952380952380953,No,Travel_Rarely,Sales,0.8571428571428571,2,Life Sciences,Female,3,Manufacturing Director,Divorced,1.0,1.0,0.7142857142857143,2,0.14285714285714285,0.75,0.1111111111111111,0.2857142857142857,0.14285714285714285,1.0,3.0,2.0,4,4
1104,0.19047619047619047,No,Travel_Frequently,Sales,0.5357142857142857,2,Life Sciences,Male,2,Healthcare Representative,Married,0.47327362034094195,,0.21428571428571427,0,0.2857142857142857,0.75,0.3888888888888889,1.0,0.5,3.0,4.0,3.0,4,3
1105,0.6428571428571429,No,Travel_Frequently,Research & Development,0.25,4,Life Sciences,Female,2,Manager,Single,0.12745192462037305,0.5,0.5,1,0.42857142857142855,0.5,0.2222222222222222,0.0,0.21428571428571427,2.0,3.0,3.0,3,3
1106,0.35714285714285715,No,Travel_Rarely,Sales,0.0,3,Life Sciences,Female,5,Sales Executive,Single,0.013740409001894122,0.125,0.14285714285714285,1,0.35714285714285715,0.75,0.5555555555555556,0.0,0.6428571428571429,2.0,3.0,2.0,3,3
1107,0.23809523809523808,No,Travel_Frequently,Sales,0.25,3,Life Sciences,Male,4,Research Scientist,Married,0.00699861953834794,0.125,0.0,0,0.25,0.75,0.3888888888888889,0.0,0.5,3.0,4.0,3.0,3,3
1108,0.2619047619047619,Yes,Travel_Frequently,Human Resources,0.03571428571428571,4,Human Resources,Male,2,Sales Executive,Single,0.1198112298950207,0.125,0.0,0,0.03571428571428571,0.75,0.05555555555555555,0.0,0.0,3.0,1.0,3.0,3,3
1109,0.5,No,Non-Travel,Research & Development,0.25,5,Medical,Female,2,Sales Representative,Married,1.0,0.75,0.5714285714285714,1,0.35714285714285715,1.0,0.16666666666666666,0.14285714285714285,0.14285714285714285,1.0,3.0,3.0,3,3
1110,0.21428571428571427,No,Travel_Rarely,Sales,0.07142857142857142,2,Technical Degree,Male,2,Healthcare Representative,Married,0.8069600950271276,0.125,0.07142857142857142,1,0.21428571428571427,0.5,0.2777777777777778,0.14285714285714285,0.14285714285714285,2.0,2.0,2.0,3,3
1111,0.38095238095238093,No,Travel_Frequently,Research & Development,0.2857142857142857,4,Life Sciences,Female,2,Manufacturing Director,Married,0.10375935021991076,0.125,0.07142857142857142,3,0.5714285714285714,1.0,0.8333333333333334,0.8571428571428571,0.7857142857142857,3.0,4.0,3.0,3,3
1112,0.23809523809523808,Yes,Travel_Rarely,Research & Development,0.8571428571428571,3,Technical Degree,Male,1,Research Director,Single,1.0,0.375,0.35714285714285715,1,0.21428571428571427,1.0,0.1111111111111111,0.2857142857142857,0.14285714285714285,4.0,3.0,3.0,3,3
1113,0.6904761904761905,No,Non-Travel,Research & Development,0.0,4,Medical,Male,1,Research Scientist,Married,0.22658833349385213,1.0,0.0,0,0.5714285714285714,0.75,0.4444444444444444,0.14285714285714285,0.5,3.0,2.0,4.0,3,3
1114,0.9047619047619048,No,Travel_Rarely,Research & Development,0.10714285714285714,3,Technical Degree,Female,2,Sales Executive,Married,1.0,0.5,0.21428571428571427,0,0.21428571428571427,1.0,0.0,0.0,0.0,4.0,1.0,3.0,3,3
1115,0.5,No,Travel_Rarely,Research & Development,0.0,3,Other,Female,1,Laboratory Technician,Married,0.6101640502102796,0.125,0.07142857142857142,1,0.35714285714285715,0.5,0.5555555555555556,1.0,0.6428571428571429,1.0,1.0,3.0,3,3
1116,0.47619047619047616,No,Travel_Frequently,Research & Development,0.10714285714285714,2,Medical,Female,1,Manager,Divorced,0.2205528267360108,0.125,0.14285714285714285,0,0.7142857142857143,0.5,1.0,0.0,0.5,4.0,2.0,3.0,3,3
1117,0.9523809523809523,No,Travel_Rarely,Sales,0.14285714285714285,3,Marketing,Male,5,Sales Representative,Married,0.0735176089120036,0.5,0.7142857142857143,1,1.0,0.75,0.05555555555555555,0.0,0.0,4.0,4.0,2.0,3,4
1118,0.3333333333333333,Yes,Travel_Frequently,Research & Development,0.2857142857142857,3,Life Sciences,Male,2,Laboratory Technician,Single,1.0,0.375,0.42857142857142855,1,0.2857142857142857,0.5,0.2222222222222222,0.0,0.21428571428571427,1.0,3.0,3.0,3,3
1119,0.47619047619047616,No,Travel_Rarely,Research & Development,0.07142857142857142,4,Life Sciences,Female,1,Sales Representative,Divorced,0.22350637259623102,0.25,0.7142857142857143,1,0.35714285714285715,0.25,0.2777777777777778,0.0,0.21428571428571427,2.0,4.0,4.0,3,4
1120,0.7380952380952381,No,Travel_Frequently,Sales,0.35714285714285715,4,Life Sciences,Male,2,Research Scientist,Married,0.16032617419499823,0.375,0.0,1,1.0,1.0,0.2777777777777778,0.5714285714285714,0.21428571428571427,2.0,4.0,3.0,2,3
1121,0.5714285714285714,No,Travel_Rarely,Sales,0.0,3,Life Sciences,Female,1,Sales Executive,Divorced,0.08751484798869948,0.375,0.07142857142857142,1,0.5,0.75,0.0,0.0,0.0,2.0,4.0,3.0,3,3
1122,0.21428571428571427,Yes,Travel_Frequently,Sales,0.25,1,Life Sciences,Male,4,Laboratory Technician,Married,0.592121737455456,0.125,0.14285714285714285,1,0.03571428571428571,0.5,0.05555555555555555,0.0,0.0,1.0,2.0,3.0,3,3
1123,0.40476190476190477,No,Travel_Rarely,Research & Development,0.8571428571428571,1,Medical,Male,1,Sales Executive,Married,0.2825772898006357,0.0,0.5,0,0.21428571428571427,1.0,0.2777777777777778,0.0,0.2857142857142857,2.0,1.0,1.0,3,3
1124,0.23809523809523808,No,Non-Travel,Research & Development,0.7142857142857143,1,Medical,Male,3,Research Scientist,Single,0.4474621978233651,0.125,0.35714285714285715,2,0.17857142857142858,0.5,0.2777777777777778,0.14285714285714285,0.2857142857142857,3.0,3.0,2.0,3,3
1125,0.30952380952380953,No,Non-Travel,Sales,0.7857142857142857,1,Medical,Male,1,Sales Executive,Divorced,0.183505088445857,0.125,0.0,1,0.14285714285714285,1.0,0.2222222222222222,0.2857142857142857,0.21428571428571427,3.0,1.0,4.0,4,3
1126,0.42857142857142855,No,Non-Travel,Research & Development,0.0,3,Life Sciences,Male,2,Research Scientist,Married,0.11743555170310443,0.125,0.5714285714285714,2,0.17857142857142858,1.0,0.2777777777777778,0.0,0.14285714285714285,1.0,2.0,3.0,1,3
1127,0.38095238095238093,No,Travel_Rarely,Sales,0.03571428571428571,3,Marketing,Male,4,Healthcare Representative,Single,0.23666891392982117,0.125,0.35714285714285715,1,0.5,0.5,0.7777777777777778,0.2857142857142857,0.07142857142857142,1.0,4.0,2.0,3,3
1128,0.38095238095238093,No,Travel_Rarely,Research & Development,0.6428571428571429,3,Technical Degree,Female,1,Research Director,Divorced,0.14960351857202478,0.125,0.35714285714285715,0,0.32142857142857145,0.5,0.4444444444444444,0.14285714285714285,0.07142857142857142,4.0,3.0,2.0,2,3
1129,0.19047619047619047,No,Travel_Rarely,Research & Development,0.03571428571428571,2,Life Sciences,Male,2,Research Scientist,Single,0.06876625252817105,0.0,0.14285714285714285,0,0.2857142857142857,1.0,0.3888888888888889,1.0,0.42857142857142855,3.0,1.0,2.0,4,3
1130,0.2619047619047619,No,Travel_Rarely,Research & Development,0.03571428571428571,4,Other,Male,2,Laboratory Technician,Married,0.06979357282737808,0.0,0.7857142857142857,0,0.21428571428571427,0.5,0.2777777777777778,0.0,0.14285714285714285,1.0,1.0,2.0,4,4
1131,0.3333333333333333,No,Non-Travel,Research & Development,0.07142857142857142,1,Life Sciences,Male,3,Manager,Divorced,0.3338790972422871,0.625,0.42857142857142855,1,0.32142857142857145,1.0,0.2777777777777778,0.14285714285714285,0.14285714285714285,3.0,4.0,3.0,4,3
1132,0.30952380952380953,No,Travel_Frequently,Research & Development,0.8571428571428571,5,Technical Degree,Female,2,Human Resources,Married,1.0,0.125,0.21428571428571427,1,0.35714285714285715,0.5,0.5555555555555556,1.0,0.5,4.0,1.0,3.0,3,3
1133,0.23809523809523808,Yes,Travel_Rarely,Sales,0.21428571428571427,5,Life Sciences,Female,2,Sales Representative,Divorced,1.0,0.625,0.2857142857142857,1,0.21428571428571427,0.5,0.2222222222222222,0.0,0.21428571428571427,3.0,4.0,2.0,2,3
1134,0.47619047619047616,No,Travel_Rarely,Research & Development,0.2857142857142857,2,Technical Degree,Male,3,Sales Representative,Single,0.08751484798869948,0.5,0.07142857142857142,0,0.7142857142857143,0.75,0.05555555555555555,0.0,0.0,1.0,1.0,2.0,2,3
1135,0.40476190476190477,No,Travel_Rarely,Research & Development,0.14285714285714285,3,Life Sciences,Male,2,Sales Representative,Married,0.24873992744550386,0.125,0.5,1,0.35714285714285715,0.25,0.5555555555555556,0.0,0.6428571428571429,3.0,4.0,3.0,1,3
1136,0.21428571428571427,No,Travel_Rarely,Sales,0.03571428571428571,3,Life Sciences,Female,1,Manager,Single,0.18588076663777328,0.125,0.2857142857142857,0,0.25,0.5,0.3888888888888889,0.0,0.5,4.0,4.0,3.0,3,3
1137,0.3333333333333333,No,Travel_Rarely,Research & Development,0.25,1,Medical,Female,2,Research Scientist,Single,0.23230280265819128,1.0,0.42857142857142855,1,0.2857142857142857,0.5,0.05555555555555555,0.0,0.0,4.0,4.0,3.0,2,3
1138,0.30952380952380953,Yes,Travel_Frequently,Research & Development,0.03571428571428571,1,Other,Male,3,Sales Executive,Married,0.3907027512921763,0.125,0.21428571428571427,1,0.35714285714285715,0.5,0.5555555555555556,0.0,0.5714285714285714,1.0,4.0,3.0,3,3
1139,0.8333333333333334,Yes,Travel_Rarely,Research & Development,0.6071428571428571,3,Medical,Male,1,Research Scientist,Single,0.15499695014286172,0.75,0.2857142857142857,1,0.5357142857142857,1.0,0.1111111111111111,0.2857142857142857,0.14285714285714285,1.0,1.0,2.0,3,3
