EmployeeID,Age,Attrition,DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
1157,0.6904761904761905,No,0.0,4,2,0.208032360589425,0.25,0.14285714285714285,1,0.8928571428571429,0.5,0.9444444444444444,1.0,0.7857142857142857,1.0,3.0,3.0,2,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1158,0.35714285714285715,No,0.0,3,2,0.8357892709236252,0.125,0.07142857142857142,0,0.03571428571428571,1.0,0.05555555555555555,0.0,0.0,2.0,3.0,2.0,3,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1159,0.47619047619047616,No,0.6428571428571429,3,2,0.37779704003338793,0.0,0.42857142857142855,0,0.5714285714285714,0.75,0.8333333333333334,0.7142857142857143,0.5714285714285714,4.0,2.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1160,0.30952380952380953,No,0.32142857142857145,4,3,0.3284856656714501,0.0,0.14285714285714285,1,0.10714285714285714,0.75,0.1111111111111111,0.14285714285714285,0.14285714285714285,1.0,3.0,3.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1161,0.47619047619047616,No,0.0,4,2,0.17079199974316991,0.25,0.5714285714285714,0,0.35714285714285715,0.5,0.4444444444444444,1.0,0.5,1.0,3.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1162,0.5714285714285714,No,0.17857142857142858,3,2,0.5778034607852579,0.75,0.5714285714285714,1,0.32142857142857145,0.75,0.2222222222222222,0.14285714285714285,0.14285714285714285,4.0,1.0,2.0,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1163,0.5476190476190477,No,0.03571428571428571,2,1,0.08847796076920607,0.375,0.42857142857142855,1,0.42857142857142855,0.25,0.2777777777777778,0.14285714285714285,0.0,4.0,4.0,3.0,1,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1164,0.6904761904761905,No,0.7142857142857143,2,1,0.23307329288259654,0.0,0.0,1,0.5,0.5,0.7222222222222222,0.7142857142857143,0.8571428571428571,3.0,2.0,1.0,2,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1165,0.40476190476190477,No,0.10714285714285714,3,2,0.44232559632732993,0.875,0.2857142857142857,0,0.17857142857142858,0.5,0.1111111111111111,0.2857142857142857,0.14285714285714285,4.0,3.0,3.0,2,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1166,0.09523809523809523,No,0.39285714285714285,1,2,0.09791646601817072,0.0,0.0,0,0.14285714285714285,0.25,0.16666666666666666,0.14285714285714285,0.14285714285714285,4.0,3.0,4.0,3,3,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1167,0.40476190476190477,No,0.2857142857142857,3,2,0.7790298243924364,0.125,1.0,2,0.35714285714285715,1.0,0.5555555555555556,0.0,0.5714285714285714,2.0,3.0,3.0,3,4,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1168,0.35714285714285715,No,0.07142857142857142,4,3,0.038652926257664776,0.0,0.21428571428571427,0,0.35714285714285715,0.5,0.5,1.0,0.07142857142857142,2.0,4.0,3.0,2,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1169,0.3333333333333333,No,0.07142857142857142,2,3,0.279559536421715,0.125,0.14285714285714285,0,0.21428571428571427,1.0,0.3333333333333333,0.5714285714285714,0.07142857142857142,3.0,2.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1170,0.5238095238095238,No,0.0,4,2,0.26081094096118657,1.0,0.42857142857142855,1,0.2857142857142857,0.75,0.05555555555555555,0.0,0.0,1.0,4.0,2.0,2,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1171,0.3333333333333333,No,0.0,2,3,0.8145365822337796,0.0,0.14285714285714285,0,0.10714285714285714,0.75,0.1111111111111111,0.2857142857142857,0.14285714285714285,2.0,2.0,3.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1172,0.5,No,0.10714285714285714,4,1,0.7957237792545507,0.875,0.21428571428571427,1,0.6428571428571429,0.25,0.3888888888888889,0.14285714285714285,0.5,1.0,4.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1173,0.47619047619047616,No,0.6785714285714286,4,2,0.06549166907444862,0.375,0.0,1,0.7142857142857143,0.75,1.0,0.14285714285714285,0.7857142857142857,2.0,3.0,3.0,2,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1174,0.3333333333333333,No,0.6071428571428571,3,2,0.34466596038396097,0.125,0.07142857142857142,2,0.5,0.75,0.7777777777777778,0.7142857142857143,0.5,3.0,4.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1175,0.4523809523809524,No,0.0,3,4,0.28379723265594403,0.125,0.42857142857142855,1,0.5714285714285714,0.75,0.8888888888888888,0.8571428571428571,0.5714285714285714,3.0,4.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1176,0.16666666666666666,No,0.03571428571428571,4,2,0.11403255321198112,0.0,0.7142857142857143,0,0.21428571428571427,0.5,0.2777777777777778,0.0,0.2857142857142857,1.0,3.0,2.0,3,4,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1177,0.8095238095238095,No,0.03571428571428571,4,1,0.23146810491508554,0.25,0.35714285714285715,1,0.5714285714285714,0.75,0.5,0.0,0.0,1.0,4.0,2.0,3,3,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1178,0.6190476190476191,No,0.25,1,1,0.10279623743940415,0.75,0.2857142857142857,0,0.21428571428571427,0.5,0.2222222222222222,0.14285714285714285,0.14285714285714285,2.0,4.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1179,0.07142857142857142,No,0.32142857142857145,5,3,0.3645702911810973,0.125,0.5714285714285714,3,0.07142857142857142,0.0,0.1111111111111111,0.14285714285714285,0.14285714285714285,3.0,1.0,3.0,3,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1180,0.5,No,0.07142857142857142,4,2,0.23853093197213393,0.25,0.07142857142857142,1,0.75,1.0,0.3333333333333333,0.14285714285714285,0.21428571428571427,4.0,4.0,2.0,4,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1181,0.11904761904761904,Yes,0.03571428571428571,4,2,0.33195287168127385,0.125,0.0,0,0.03571428571428571,0.75,0.05555555555555555,0.14285714285714285,0.0,4.0,1.0,2.0,3,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1182,0.42857142857142855,No,0.8214285714285714,3,2,0.32816462807794794,0.0,0.5714285714285714,0,0.35714285714285715,0.5,0.5,0.42857142857142855,0.2857142857142857,1.0,4.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1183,0.42857142857142855,No,0.5357142857142857,1,2,0.6155574817811166,0.875,0.2857142857142857,0,0.6428571428571429,0.75,0.2222222222222222,0.0,0.14285714285714285,4.0,2.0,3.0,2,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1184,0.9047619047619048,No,0.25,1,1,0.28623711836656074,0.125,0.6428571428571429,0,0.4642857142857143,1.0,0.7222222222222222,0.14285714285714285,0.6428571428571429,3.0,3.0,2.0,2,4,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1185,0.2619047619047619,Yes,0.2857142857142857,4,2,0.12758033965777393,1.0,1.0,0,0.14285714285714285,1.0,0.1111111111111111,0.2857142857142857,0.14285714285714285,1.0,4.0,4.0,3,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1186,0.5714285714285714,No,0.5714285714285714,1,3,0.5771613855982536,0.625,0.9285714285714286,2,0.8571428571428571,0.75,1.0,0.5714285714285714,1.0,1.0,3.0,2.0,2,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1187,0.9047619047619048,Yes,0.32142857142857145,4,2,0.1970528748916498,1.0,0.9285714285714286,1,0.5,0.75,0.5555555555555556,1.0,0.5714285714285714,4.0,3.0,1.0,3,4,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1188,0.5476190476190477,No,0.42857142857142855,4,1,0.6363607178400591,0.0,0.2857142857142857,1,0.75,0.75,1.0,0.0,0.7142857142857143,1.0,2.0,3.0,4,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1189,0.38095238095238093,No,0.0,3,1,0.3353558701723972,0.125,0.14285714285714285,1,0.2857142857142857,0.75,0.4444444444444444,0.14285714285714285,0.5,4.0,3.0,3.0,3,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1190,0.42857142857142855,No,0.0,1,1,0.7857716138559825,0.125,0.21428571428571427,0,0.5357142857142857,0.75,0.8333333333333334,1.0,0.7857142857142857,4.0,4.0,2.0,3,3,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1191,0.5476190476190477,No,0.0,5,1,0.19724549744775113,0.25,0.14285714285714285,0,0.5,0.75,0.2777777777777778,0.0,0.2857142857142857,3.0,2.0,3.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1192,0.3333333333333333,No,0.2857142857142857,4,2,0.30562778901409354,0.125,0.0,0,0.14285714285714285,0.75,0.2222222222222222,0.14285714285714285,0.14285714285714285,4.0,1.0,3.0,3,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1193,0.40476190476190477,No,0.5357142857142857,3,2,0.08892741340010915,0.125,0.35714285714285715,1,0.32142857142857145,0.75,0.5,0.14285714285714285,0.5,3.0,4.0,3.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1194,0.47619047619047616,No,0.7857142857142857,3,3,0.18588076663777328,0.125,0.7857142857142857,0,0.35714285714285715,0.75,0.5555555555555556,0.14285714285714285,0.6428571428571429,1.0,4.0,3.0,2,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1195,0.7619047619047619,Yes,0.10714285714285714,2,2,1.0,0.875,0.21428571428571427,1,0.42857142857142855,0.5,0.3333333333333333,0.0,0.07142857142857142,2.0,3.0,3.0,2,3,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1196,0.42857142857142855,No,0.75,4,1,0.12462679379755369,0.5,0.21428571428571427,0,0.2857142857142857,0.25,0.3333333333333333,0.0,0.0,2.0,,2.0,2,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1197,0.6428571428571429,No,0.8214285714285714,3,1,0.16822369899515233,1.0,0.35714285714285715,1,0.2857142857142857,0.5,0.2777777777777778,0.0,0.07142857142857142,4.0,3.0,3.0,4,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1198,0.5238095238095238,No,0.32142857142857145,4,1,0.5363254037047739,0.25,0.0,1,0.2857142857142857,1.0,0.1111111111111111,0.2857142857142857,0.14285714285714285,3.0,3.0,,3,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1199,0.40476190476190477,No,0.21428571428571427,2,2,0.1425406915149764,0.125,1.0,0,0.35714285714285715,0.5,0.5555555555555556,0.0,0.14285714285714285,3.0,3.0,4.0,2,4,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1200,0.5238095238095238,No,0.5714285714285714,4,1,0.1649491155414299,0.25,0.21428571428571427,1,0.7142857142857143,0.5,0.2777777777777778,0.0,0.14285714285714285,3.0,3.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1201,0.40476190476190477,No,0.4642857142857143,1,2,0.44810427301036954,0.125,0.5,0,0.14285714285714285,0.75,0.2222222222222222,0.14285714285714285,0.07142857142857142,3.0,4.0,3.0,3,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1202,0.2619047619047619,No,0.0,3,3,0.2102796237439404,0.5,0.0,0,0.35714285714285715,1.0,0.2222222222222222,0.0,0.21428571428571427,4.0,2.0,3.0,2,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1203,0.2619047619047619,No,0.14285714285714285,3,2,0.4201740023756782,0.125,0.5714285714285714,0,0.17857142857142858,0.75,0.2777777777777778,0.0,0.2857142857142857,4.0,1.0,1.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1204,0.7619047619047619,Yes,0.5714285714285714,3,1,1.0,0.5,0.2857142857142857,2,0.7142857142857143,0.25,0.16666666666666666,0.2857142857142857,0.0,4.0,1.0,3.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1205,0.5,No,0.8571428571428571,3,2,1.0,0.0,0.0,0,0.75,0.75,1.0,1.0,0.42857142857142855,2.0,4.0,2.0,4,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1206,0.30952380952380953,No,0.25,4,4,0.8811197791261357,0.0,0.07142857142857142,0,0.35714285714285715,0.75,0.5,0.14285714285714285,0.5,2.0,1.0,3.0,3,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1207,0.19047619047619047,No,0.35714285714285715,4,2,0.5309319721339368,0.0,0.6428571428571429,0,0.17857142857142858,0.75,0.2222222222222222,0.0,0.0,4.0,3.0,3.0,3,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1208,0.42857142857142855,No,0.14285714285714285,1,1,0.02247263154515394,0.5,0.07142857142857142,0,0.6071428571428571,0.5,0.2777777777777778,0.0,0.21428571428571427,3.0,4.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1209,0.5,No,0.03571428571428571,1,1,0.24206234550065814,0.5,0.21428571428571427,2,0.32142857142857145,0.75,0.3888888888888889,0.14285714285714285,0.5,4.0,1.0,3.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1210,0.21428571428571427,No,0.25,2,1,0.989630485729879,0.125,0.6428571428571429,1,0.21428571428571427,0.75,0.3333333333333333,0.0,0.21428571428571427,2.0,2.0,3.0,3,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1211,0.7380952380952381,No,0.17857142857142858,1,3,0.12758033965777393,0.25,0.5,1,0.6071428571428571,0.5,0.5,0.0,0.5714285714285714,4.0,2.0,2.0,2,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1212,0.38095238095238093,No,0.10714285714285714,3,1,0.016180294712510836,0.25,0.21428571428571427,1,0.21428571428571427,1.0,0.2222222222222222,0.14285714285714285,0.14285714285714285,2.0,3.0,4.0,3,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1213,0.5476190476190477,Yes,0.21428571428571427,2,1,0.0699861953834794,1.0,0.07142857142857142,1,0.2857142857142857,0.5,0.3333333333333333,0.0,0.35714285714285715,2.0,4.0,1.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1214,0.7380952380952381,No,0.0,4,2,0.30826029728081156,0.125,0.7142857142857143,1,0.35714285714285715,0.5,0.5555555555555556,0.14285714285714285,0.5,3.0,2.0,3.0,3,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1215,0.4523809523809524,Yes,0.03571428571428571,3,1,0.2977944717326399,0.75,0.5714285714285714,0,0.25,0.5,0.0,0.0,0.0,4.0,3.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1216,0.35714285714285715,No,0.32142857142857145,2,2,0.1548043275867604,0.125,0.21428571428571427,0,0.2857142857142857,0.75,0.4444444444444444,0.42857142857142855,0.0,4.0,3.0,3.0,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1217,0.21428571428571427,No,0.14285714285714285,4,4,0.21772769591319144,1.0,0.42857142857142855,1,0.21428571428571427,0.75,0.1111111111111111,0.2857142857142857,0.14285714285714285,1.0,2.0,3.0,2,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1218,0.3333333333333333,No,0.2857142857142857,2,2,0.15994092908279559,0.0,0.35714285714285715,1,0.2857142857142857,0.5,0.3888888888888889,0.42857142857142855,0.42857142857142855,4.0,4.0,2.0,2,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1219,0.9761904761904762,No,0.03571428571428571,2,5,0.0678673472663649,0.5,0.07142857142857142,1,0.42857142857142855,0.75,0.05555555555555555,0.0,0.0,3.0,1.0,2.0,3,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1220,0.2857142857142857,No,0.35714285714285715,4,2,1.0,0.125,0.42857142857142855,2,0.03571428571428571,0.5,0.05555555555555555,0.0,0.0,4.0,3.0,3.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1221,0.47619047619047616,No,0.6071428571428571,4,2,0.20244630646248676,0.0,0.2857142857142857,1,0.35714285714285715,0.25,0.5,0.14285714285714285,0.5714285714285714,4.0,3.0,3.0,3,3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1222,0.42857142857142855,No,0.21428571428571427,3,1,0.5261806157501043,0.75,0.8571428571428571,1,0.6071428571428571,0.5,0.3888888888888889,1.0,0.5,3.0,3.0,2.0,3,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1223,0.40476190476190477,No,0.07142857142857142,4,2,0.146714180230505,0.0,0.0,0,0.21428571428571427,0.5,0.2777777777777778,0.0,0.21428571428571427,1.0,2.0,3.0,3,3,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1224,0.2619047619047619,No,1.0,4,2,0.07178400590709172,0.0,0.0,1,0.35714285714285715,0.75,0.5,0.0,0.5714285714285714,4.0,3.0,3.0,2,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1225,0.30952380952380953,No,0.03571428571428571,2,2,0.1904395004655045,0.125,0.2857142857142857,1,0.17857142857142858,0.75,0.2777777777777778,0.5714285714285714,0.21428571428571427,,3.0,2.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1226,0.38095238095238093,No,0.9642857142857143,3,1,0.6282063629651032,0.0,0.0,3,0.10714285714285714,0.25,0.1111111111111111,0.14285714285714285,0.14285714285714285,2.0,4.0,3.0,2,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1227,0.23809523809523808,Yes,0.0,4,5,0.5834537224308967,0.625,0.14285714285714285,0,0.21428571428571427,0.5,0.2222222222222222,0.0,0.21428571428571427,3.0,3.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1228,0.2619047619047619,No,0.5357142857142857,2,4,0.1693152268130598,0.125,0.21428571428571427,0,0.35714285714285715,0.75,0.5555555555555556,1.0,0.5714285714285714,2.0,1.0,3.0,4,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1229,0.3333333333333333,No,0.75,3,2,0.41330379787473115,0.0,0.5714285714285714,0,0.25,0.75,0.3333333333333333,0.0,0.35714285714285715,1.0,2.0,2.0,3,3,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1230,0.09523809523809523,No,0.25,3,3,0.6319303990497287,0.125,0.35714285714285715,1,0.03571428571428571,0.5,0.05555555555555555,0.0,0.0,4.0,4.0,2.0,4,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1231,0.8333333333333334,No,0.35714285714285715,3,2,0.0706282705704838,0.25,0.14285714285714285,0,1.0,0.75,1.0,0.42857142857142855,0.5,1.0,4.0,3.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1232,0.47619047619047616,No,1.0,3,1,0.17419499823429324,0.625,0.21428571428571427,0,0.21428571428571427,0.0,0.16666666666666666,0.14285714285714285,0.14285714285714285,4.0,4.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1233,0.14285714285714285,No,0.0,5,3,0.5374811390413817,0.0,0.35714285714285715,0,0.17857142857142858,0.5,0.2222222222222222,0.14285714285714285,0.21428571428571427,1.0,3.0,2.0,2,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1234,0.42857142857142855,Yes,0.0,3,1,0.2874570612218691,0.875,0.07142857142857142,1,0.35714285714285715,0.5,0.2777777777777778,0.0,0.21428571428571427,3.0,1.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1235,0.38095238095238093,No,0.8214285714285714,3,4,0.11127162990786221,0.0,0.0,1,0.4642857142857143,0.5,0.6666666666666666,0.2857142857142857,0.7857142857142857,1.0,2.0,3.0,3,3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1236,0.07142857142857142,No,0.03571428571428571,3,2,0.8185174483932068,0.125,0.07142857142857142,1,0.0,0.75,0.0,0.0,0.0,3.0,4.0,3.0,3,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1237,0.38095238095238093,Yes,0.5,2,2,0.47860284439307843,0.25,0.14285714285714285,0,0.2857142857142857,0.5,0.2222222222222222,0.14285714285714285,0.21428571428571427,2.0,1.0,3.0,1,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1238,0.8333333333333334,No,0.03571428571428571,1,5,0.13823878776204693,0.5,0.2857142857142857,0,0.9285714285714286,1.0,0.7777777777777778,0.5714285714285714,0.5714285714285714,3.0,3.0,2.0,3,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1239,0.3333333333333333,Yes,0.32142857142857145,3,2,1.0,0.125,0.14285714285714285,0,0.35714285714285715,0.5,0.5555555555555556,0.8571428571428571,0.5,2.0,1.0,3.0,3,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1240,0.5714285714285714,No,0.32142857142857145,3,2,0.3622588205078815,0.0,0.6428571428571429,0,0.35714285714285715,1.0,0.5,0.5714285714285714,0.14285714285714285,3.0,2.0,3.0,2,4,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1241,0.6190476190476191,No,0.07142857142857142,1,1,0.0857812449837876,0.375,0.2857142857142857,2,0.8571428571428571,0.0,1.0,0.7142857142857143,1.0,1.0,4.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1242,0.6666666666666666,No,0.03571428571428571,3,1,0.1548043275867604,0.375,0.14285714285714285,2,0.7857142857142857,0.75,0.1111111111111111,0.2857142857142857,0.07142857142857142,2.0,1.0,2.0,1,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1243,0.35714285714285715,No,0.07142857142857142,3,1,0.21599409290827956,0.5,0.21428571428571427,0,0.25,0.75,0.05555555555555555,0.0,0.0,3.0,4.0,3.0,3,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1244,0.6190476190476191,No,0.8928571428571429,3,5,0.24077819512664933,0.25,0.7142857142857143,0,0.32142857142857145,0.5,0.2222222222222222,0.14285714285714285,0.21428571428571427,4.0,4.0,4.0,3,4,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1245,0.2857142857142857,No,0.0,4,1,0.2755786702622877,0.125,0.35714285714285715,1,0.35714285714285715,0.75,0.5555555555555556,0.14285714285714285,0.5714285714285714,4.0,3.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
